"","firm_name","wikipedia"
"2652","CINEMARK HOLDINGS","https://en.wikipedia.org/wiki/Cinemark_Theatres"
"2653","OPENTABLE INC","https://en.wikipedia.org/wiki/OpenTable"
"2654","SPECTRUM PHARMACEUTICALS","https://en.wikipedia.org/wiki/Spectrum_Pharmaceuticals"
"2655","PHILLIPS 66","https://en.wikipedia.org/wiki/Phillips_66"
"2656","TEMPUR SEALY INTERNATIONAL","https://en.wikipedia.org/wiki/Tempur_Sealy_International"
"2657","GLOBE SPECIALTY METALS",
"2658","ALEXION PHARMACEUTICALS","https://en.wikipedia.org/wiki/Alexion_Pharmaceuticals"
"2659","ROYAL GOLD","https://en.wikipedia.org/wiki/Royal_Gold"
"2660","LUMINEX CORP","https://en.wikipedia.org/wiki/Luminex_Corporation"
"2661","SABRA HEALTH CARE REIT",
"2662","EXLSERVICE HOLDINGS","https://en.wikipedia.org/wiki/EXL_Service"
"2663","QUINSTREET INC","https://en.wikipedia.org/wiki/QuinStreet"
"2664","HOMEUSA INC",
"2665","ALEXANDER & BALDWIN","https://en.wikipedia.org/wiki/Alexander_%26_Baldwin"
"2666","SEAGATE TECHNOLOGY PLC","https://en.wikipedia.org/wiki/Seagate_Technology"
"2667","ROSETTA RESOURCES",
"2668","ENGILITY HOLDINGS","https://en.wikipedia.org/wiki/Engility"
"2669","HEALTHSTREAM INC",
"2670","SOLARWINDS INC","https://en.wikipedia.org/wiki/SolarWinds"
"2671","DHI GROUP",
"2672","JARDEN CORP","https://en.wikipedia.org/wiki/Jarden"
"2673","LYONDELLBASELL INDUSTRIES","https://en.wikipedia.org/wiki/LyondellBasell"
"2674","HFF INC","https://en.wikipedia.org/wiki/HFF_(commercial_real_estate)"
"2675","INTERDIGITAL INC","https://en.wikipedia.org/wiki/InterDigital"
"2676","MARKETAXESS HOLDINGS","https://en.wikipedia.org/wiki/MarketAxess"
"2677","ADT CORP","https://en.wikipedia.org/wiki/ADT_Inc."
"2678","GENESEE & WYOMING INC","https://en.wikipedia.org/wiki/Genesee_%26_Wyoming"
"2679","KRAFT FOODS GROUP","https://en.wikipedia.org/wiki/Kraft_Foods"
"2680","ACORDA THERAPEUTICS","https://en.wikipedia.org/wiki/Acorda_Therapeutics"
"2681","GOVERNMENT PROPERTIES INCOME",
"2682","CARRIZO OIL & GAS",
"2683","ELECTRONICS FOR IMAGING","https://en.wikipedia.org/wiki/Electronics_for_Imaging"
"2684","BANNER CORP","https://en.wikipedia.org/wiki/Banner_Bank"
"2685","GARMIN LTD","https://en.wikipedia.org/wiki/Garmin"
"2686","NIC INC","https://en.wikipedia.org/wiki/NIC_Inc."
"2687","ABIOMED INC","https://en.wikipedia.org/wiki/Abiomed"
"2688","IXIA","https://en.wikipedia.org/wiki/Ixia_(company)"
"2689","ABBVIE INC","https://en.wikipedia.org/wiki/AbbVie_Inc."
"2690","PROCERA NETWORKS","https://en.wikipedia.org/wiki/Procera_Networks"
"2691","DORMAN PRODUCTS",
"2692","ERA GROUP",
"2693","PRIMERICA INC","https://en.wikipedia.org/wiki/Primerica"
"2694","MB FINANCIAL INC",
"2695","C&J ENERGY SERVICES",
"2696","FRANCESCAS HOLDINGS",
"2697","TAYLOR CAPITAL GROUP",
"2698","CST BRANDS","https://en.wikipedia.org/wiki/CST_Brands"
"2699","CORESITE REALTY","https://en.wikipedia.org/wiki/CoreSite"
"2700","WHITEWAVE FOODS","https://en.wikipedia.org/wiki/WhiteWave_Foods"
"2701","DOMINO'S PIZZA","https://en.wikipedia.org/wiki/Domino's_Pizza"
"2702","TANGOE INC",
"2703","CYNOSURE INC",
"2704","IMPAX LABORATORIES",
"2705","ZOETIS INC","https://en.wikipedia.org/wiki/Zoetis"
"2706","CALAMP CORP",
"2707","WAGEWORKS INC",
"2708","ASSOCIATED ESTATES REALTY",
"2709","TESCO CORP","https://en.wikipedia.org/wiki/Tesco_Corporation"
"2710","NEWS CORP","https://en.wikipedia.org/wiki/News_Corporation"
"2711","MALLINCKRODT PLC","https://en.wikipedia.org/wiki/Mallinckrodt"
"2712","EVERCORE INC","https://en.wikipedia.org/wiki/Evercore"
"2713","NIELSEN HOLDINGS PLC","https://en.wikipedia.org/wiki/Nielsen_Holdings"
"2714","AGREE REALTY",
"2715","DXP ENTERPRISES",
"2716","CARDINAL FINANCIAL",
"2717","FLOTEK INDUSTRIES","https://en.wikipedia.org/wiki/Murphy_USA"
"2718","MURPHY USA",
"2719","BOFI HOLDING",
"2720","CAPSTEAD MORTGAGE",
"2721","ANNIE'S","https://en.wikipedia.org/wiki/Annie's_Homegrown"
"2722","NEWPARK RESOURCES","https://en.wikipedia.org/wiki/Newpark_Resources"
"2723","SCIENCE APPLICATIONS INTERNATIONAL CORP","https://en.wikipedia.org/wiki/Science_Applications_International_Corporation"
"2724","GREEN DOT","https://en.wikipedia.org/wiki/Green_Dot_Corporation"
"2725","SANTARUS INC",
"2726","HCI GROUP",
"2727","AMERICAN ASSETS TRUST",
"2728","GLOBAL BROKERAGE",
"2729","SAIA INC","https://en.wikipedia.org/wiki/Saia"
"2730","STERLING BANCORP","https://en.wikipedia.org/wiki/Sterling_Bancorp"
"2731","FTD COMPANIES","https://en.wikipedia.org/wiki/Florists'_Transworld_Delivery"
"2732","FUTUREFUEL CORP","https://en.wikipedia.org/wiki/FutureFuel"
"2733","MICHAEL KORS HOLDINGS LTD","https://en.wikipedia.org/wiki/Capri_Holdings"
"2734","AMERICAN WOODMARK","https://en.wikipedia.org/wiki/American_Woodmark"
"2735","ANIKA THERAPEUTICS",
"2736","LIGAND PHARMACEUTICAL","https://en.wikipedia.org/wiki/Ligand_Pharmaceuticals"
"2737","ALLEGION PLC","https://en.wikipedia.org/wiki/Allegion"
"2738","FACEBOOK INC","https://en.wikipedia.org/wiki/Facebook"
"2739","GREEN PLAINS","https://en.wikipedia.org/wiki/Green_Plains_Inc."
"2740","G-III APPAREL GROUP LTD","https://en.wikipedia.org/wiki/G-III_Apparel_Group"
"2741","RENAISSANCERE HOLDINGS LTD","https://en.wikipedia.org/wiki/RenaissanceRe"
"2742","BOISE CASCADE","https://en.wikipedia.org/wiki/Boise_Cascade"
"2743","ROADRUNNER TRANS SYSTEMS","https://en.wikipedia.org/wiki/Fortinet"
"2744","FORTINET INC",
"2745","SIRONA DENTAL SYSTEMS","https://en.wikipedia.org/wiki/Sirona_Dental_Systems"
"2746","ONE GAS","https://en.wikipedia.org/wiki/ONE_Gas"
"2747","AXON ENTERPRISE","https://en.wikipedia.org/wiki/Axon_(company)"
"2748","US SILICA HOLDINGS",
"2749","KNOWLES CORP",
"2750","UNIVERSAL INSURANCE HOLDINGS",
"2751","8X8 INC","https://en.wikipedia.org/wiki/8x8"
"2752","FABRINET",
"2753","ALBANY MOLECULAR RESH","https://en.wikipedia.org/wiki/AMRI_Global"
"2754","REPLIGEN CORP","https://en.wikipedia.org/wiki/Repligen"
"2755","ACETO CORP",
"2756","SLM CORP","https://en.wikipedia.org/wiki/Sallie_Mae"
"2757","PGT INNOVATIONS",
"2758","BROADCOM INC","https://en.wikipedia.org/wiki/Broadcom_Inc."
"2759","RETAIL OPPORTUNITY INVTS CORP",
"2760","WASHINGTON PRIME GROUP","https://en.wikipedia.org/wiki/Washington_Prime_Group"
"2761","NOW INC",
"2762","CIVEO CORP","https://en.wikipedia.org/wiki/Civeo_Corporation"
"2763","CARETRUST REIT",
"2764","LANNETT",
"2765","TIME INC","https://en.wikipedia.org/wiki/Time_Inc."
"2766","CHESAPEAKE LODGING TRUST",
"2767","RAYONIER ADVANCED MATERIALS","https://en.wikipedia.org/wiki/Rayonier_Advanced_Materials"
"2768","TIMKENSTEEL CORP",
"2769","SRC ENERGY",
"2770","SAGENT PHARMACEUTICALS","https://en.wikipedia.org/wiki/Sagent_Pharmaceuticals"
"2771","VERITIV CORP","https://en.wikipedia.org/wiki/Veritiv"
"2772","ASSERTIO THERAPEUTICS",
"2773","CELADON GROUP","https://en.wikipedia.org/wiki/Celadon_Group"
"2774","EDUCATION REALTY TRUST",
"2775","MEDASSETS INC","https://en.wikipedia.org/wiki/Medassets"
"2776","PARAGON OFFSHORE PLC",
"2777","ULTIMATE SOFTWARE GROUP","https://en.wikipedia.org/wiki/Ultimate_Software"
"2778","PROVIDENCE SERVICE",
"2779","CONSOLIDATED COMM HOLDINGS","https://en.wikipedia.org/wiki/Consolidated_Communications"
"2780","GULFMARK OFFSHORE",
"2781","AVIV REIT",
"2782","CDK GLOBAL",
"2783","REX ENERGY","https://en.wikipedia.org/wiki/Rex_Energy"
"2784","US ECOLOGY",
"2785","AMERICAN EQTY INVT LIFE HLDG",
"2786","ANGIODYNAMICS INC",
"2787","KEYSIGHT TECHNOLOGIES","https://en.wikipedia.org/wiki/Keysight"
"2788","AVANOS MEDICAL","https://en.wikipedia.org/wiki/Avanos_Medical"
"2789","LEVEL 3 COMMUNICATIONS","https://en.wikipedia.org/wiki/Level_3_Communications"
"2790","ENOVA INTERNATIONAL",
"2791","WESTERN REFINING","https://en.wikipedia.org/wiki/Western_Refining"
"2792","CALIFORNIA RESOURCES","https://en.wikipedia.org/wiki/California_Resources_Corporation"
"2793","ROYAL CARIBBEAN CRUISES LTD","https://en.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd."
"2794","MONTPELIER RE HOLDINGS",
"2795","IPG PHOTONICS","https://en.wikipedia.org/wiki/IPG_Photonics"
"2796","OFG BANCORP","https://en.wikipedia.org/wiki/OFG_Bancorp"
"2797","KLX INC",
"2798","EXAMWORKS GROUP",
"2799","BONANZA CREEK ENERGY",
"2800","SELECT MEDICAL HOLDINGS",
"2801","URBAN EDGE PROPERTIES",
"2802","SOUTHSIDE BANCSHARES",
"2803","UNITED INSURANCE HOLDINGS",
"2804","ANI PHARMACEUTICALS",
"2805","VISTA OUTDOOR","https://en.wikipedia.org/wiki/Vista_Outdoor"
"2806","SUMMIT HOTEL PROPERTIES",
"2807","IRIDIUM COMMUNICATIONS","https://en.wikipedia.org/wiki/Iridium_Communications"
"2808","VASCULAR SOLUTIONS",
"2809","REPUBLIC AIRWAYS HOLDINGS","https://en.wikipedia.org/wiki/Republic_Airways_Holdings"
"2810","TALMER BANCORP","https://en.wikipedia.org/wiki/Talmer_Bancorp"
"2811","GENTHERM INC","https://en.wikipedia.org/wiki/Gentherm_Incorporated"
"2812","ECHO GLOBAL LOGISTICS",
"2813","DOUGLAS EMMETT",
"2814","UNITI GROUP",
"2815","DUNKIN' BRANDS GROUP","https://en.wikipedia.org/wiki/Dunkin'_Brands"
"2816","WALKER & DUNLOP","https://en.wikipedia.org/wiki/Walker_%26_Dunlop"
"2817","HAWAIIAN HOLDINGS","https://en.wikipedia.org/wiki/Hawaiian_Airlines"
"2818","TALEN ENERGY","https://en.wikipedia.org/wiki/Talen_Energy"
"2819","SUPERNUS PHARMACEUTICALS",
"2820","WISDOMTREE INVESTMENTS","https://en.wikipedia.org/wiki/WisdomTree_Investments"
"2821","HEALTHEQUITY INC","https://en.wikipedia.org/wiki/HealthEquity"
"2822","NEKTAR THERAPEUTICS","https://en.wikipedia.org/wiki/Nektar_Therapeutics"
"2823","GANNETT","https://en.wikipedia.org/wiki/Gannett"
"2824","CHEMOURS CO","https://en.wikipedia.org/wiki/Chemours"
"2825","ENERGIZER HOLDINGS","https://en.wikipedia.org/wiki/Energizer"
"2826","CABLE ONE","https://en.wikipedia.org/wiki/Cable_One"
"2827","TOPBUILD CORP",
"2828","MIMEDX GROUP",
"2829","MYR GROUP",
"2830","BAXALTA INC","https://en.wikipedia.org/wiki/Baxalta"
"2831","MARTEN TRANSPORT LTD",
"2832","COLUMBIA PIPELINE GROUP",
"2833","CHART INDUSTRIES",
"2834","NORTHFIELD BANCORP",
"2835","CONSTANT CONTACT","https://en.wikipedia.org/wiki/Constant_Contact"
"2836","LENDINGTREE INC","https://en.wikipedia.org/wiki/LendingTree"
"2837","PAYPAL HOLDINGS","https://en.wikipedia.org/wiki/PayPal"
"2838","REX AMERICAN RESOURCES","https://en.wikipedia.org/wiki/REX_American_Resources"
"2839","FIRST NBC BANK HOLDING",
"2840","ENANTA PHARMACEUTICALS",
"2841","CATALENT INC","https://en.wikipedia.org/wiki/Catalent"
"2842","BARNES & NOBLE EDUCATION",
"2843","ENDURANCE SPECIALTY HOLDINGS",
"2844","INOGEN INC",
"2845","LUMENTUM HOLDINGS",
"2846","EXPRESS INC","https://en.wikipedia.org/wiki/Express,_Inc."
"2847","TRI POINTE GROUP","https://en.wikipedia.org/wiki/TRI_Pointe_Group"
"2848","CARE CAPITAL PROPERTIES",
"2849","EPLUS INC","https://en.wikipedia.org/wiki/EPlus"
"2850","INNOSPEC INC","https://en.wikipedia.org/wiki/Innospec"
"2851","ACTIVISION BLIZZARD","https://en.wikipedia.org/wiki/Activision_Blizzard"
"2852","UNITED CONTINENTAL HOLDINGS","https://en.wikipedia.org/wiki/United_Continental_Holdings"
"2853","CORE MARK HOLDING","https://en.wikipedia.org/wiki/Core-Mark"
"2854","SPX FLOW",
"2855","RAMBUS INC","https://en.wikipedia.org/wiki/Rambus"
"2856","VERISK ANALYTICS","https://en.wikipedia.org/wiki/Verisk_Analytics"
"2857","RUCKUS WIRELESS","https://en.wikipedia.org/wiki/Ruckus_Networks"
"2858","INTERNATIONAL FCSTONE","https://en.wikipedia.org/wiki/INTL_FCStone"
"2859","MOTORCAR PARTS OF AMER",
"2860","US PHYSICAL THERAPY",
"2861","HEWLETT PACKARD ENTERPRISE","https://en.wikipedia.org/wiki/Hewlett_Packard_Enterprise"
"2862","AMERIS BANCORP","https://en.wikipedia.org/wiki/Ameris_Bancorp"
"2863","EXTERRAN CORP","https://en.wikipedia.org/wiki/Exterran_Corporation"
"2864","FOUR CORNERS PROPERTY",
"2865","SYNCHRONY FINANCIAL","https://en.wikipedia.org/wiki/Synchrony_Financial"
"2866","ILLUMINA INC","https://en.wikipedia.org/wiki/Illumina,_Inc."
"2867","TUMI HOLDINGS","https://en.wikipedia.org/wiki/Tumi_Inc."
"2868","PHIBRO ANIMAL HEALTH",
"2869","CSRA INC","https://en.wikipedia.org/wiki/CSRA_Inc."
"2870","INSTALLED BLDG PRODUCTS",
"2871","FIVE BELOW","https://en.wikipedia.org/wiki/Five_Below"
"2872","FERROGLOBE PLC",
"2873","GREENBRIER COMPANIES","https://en.wikipedia.org/wiki/The_Greenbrier_Companies"
"2874","ADEPTUS HEALTH","https://en.wikipedia.org/wiki/Adeptus_Health"
"2875","WILLIS TOWERS WATSON PLC","https://en.wikipedia.org/wiki/Willis_Towers_Watson"
"2876","US CONCRETE","https://en.wikipedia.org/wiki/U.S._Concrete,_Inc"
"2877","WORLD WRESTLING ENTERTAINMENT","https://en.wikipedia.org/wiki/WWE"
"2878","BELMOND LTD","https://en.wikipedia.org/wiki/Belmond_Ltd."
"2879","ASBURY AUTOMOTIVE GROUP","https://en.wikipedia.org/wiki/Asbury_Automotive_Group"
"2880","CITIZENS FINANCIAL GROUP","https://en.wikipedia.org/wiki/Citizens_Financial_Group"
"2881","CRAY INC","https://en.wikipedia.org/wiki/Cray"
"2882","ZELTIQ AESTHETICS","https://en.wikipedia.org/wiki/Zeltiq_Aesthetics"
"2883","RE/MAX HOLDINGS","https://en.wikipedia.org/wiki/RE/MAX"
"2884","SPROUTS FARMERS MARKET","https://en.wikipedia.org/wiki/Sprouts_Farmers_Market"
"2885","SURGICAL CARE AFFILIATES","https://en.wikipedia.org/wiki/Surgical_Care_Affiliates"
"2886","CONCHO RESOURCES","https://en.wikipedia.org/wiki/Concho_Resources"
"2887","TREX CO",
"2888","AMAG PHARMACEUTICALS","https://en.wikipedia.org/wiki/AMAG_Pharmaceuticals"
"2889","COGENT COMMUNICATIONS HOLDINGS","https://en.wikipedia.org/wiki/Cogent_Communications"
"2890","VERA BRADLEY","https://en.wikipedia.org/wiki/Vera_Bradley"
"2891","QUALYS INC","https://en.wikipedia.org/wiki/Qualys"
"2892","AMERICAN WATER WORKS","https://en.wikipedia.org/wiki/American_Water_Works"
"2893","PROTO LABS",
"2894","CALIFORNIA WATER SERVICE GROUP",
"2895","NUVECTRA CORP",
"2896","DIPLOMAT PHARMACY","https://en.wikipedia.org/wiki/Diplomat_Pharmacy"
"2897","FIRST INDL REALTY TRUST",
"2898","BANC OF CALIFORNIA","https://en.wikipedia.org/wiki/Banc_of_California"
"2899","SERVISFIRST BANCSHARES",
"2900","WEBMD HEALTH","https://en.wikipedia.org/wiki/WebMD"
"2901","SCICLONE PHARMACEUTICALS",
"2902","DCT INDUSTRIAL TRUST",
"2903","RH","https://en.wikipedia.org/wiki/Restoration_Hardware"
"2904","GREAT WESTERN BANCORP",
"2905","ULTA BEAUTY","https://en.wikipedia.org/wiki/Ulta_Beauty"
"2906","CHUY'S HOLDINGS","https://en.wikipedia.org/wiki/Chuy's"
"2907","OPUS BANK",
"2908","QUORUM HEALTH",
"2909","MULTI-COLOR",
"2910","CAVCO INDUSTRIES",
"2911","INGEVITY CORP",
"2912","CUSTOMERS BANCORP",
"2913","DIGITAL REALTY TRUST","https://en.wikipedia.org/wiki/Digital_Realty"
"2914","ALAMO GROUP",
"2915","AMERICAN AXLE & MFG HOLDINGS","https://en.wikipedia.org/wiki/American_Axle"
"2916","TEAM INC",
"2917","BROCADE COMMUNICATIONS SYS","https://en.wikipedia.org/wiki/Brocade_Communications_Systems"
"2918","TRANSDIGM GROUP","https://en.wikipedia.org/wiki/TransDigm_Group"
"2919","CHURCHILL DOWNS","https://en.wikipedia.org/wiki/Churchill_Downs_Incorporated"
"2920","SHUTTERSTOCK INC","https://en.wikipedia.org/wiki/Shutterstock"
"2921","FORTIVE CORP","https://en.wikipedia.org/wiki/Fortive"
"2922","LGI HOMES","https://en.wikipedia.org/wiki/LGI_Homes"
"2923","FIESTA RESTAURANT GROUP",
"2924","RAVEN INDUSTRIES","https://en.wikipedia.org/wiki/Raven_Industries"
"2925","BIOTELEMETRY INC",
"2926","APTEVO THERAPEUTICS",
"2927","MAIDEN HOLDINGS LTD","https://en.wikipedia.org/wiki/Maiden_Holdings"
"2928","COOPER-STANDARD HOLDINGS","https://en.wikipedia.org/wiki/Cooper-Standard_Automotive"
"2929","PATRICK INDUSTRIES",
"2930","SHOE CARNIVAL",
"2931","CHEMICAL FINANCIAL","https://en.wikipedia.org/wiki/Chemical_Bank"
"2932","EAGLE PHARMACEUTICALS",
"2933","WCI COMMUNITIES",
"2934","CHARTER COMMUNICATIONS","https://en.wikipedia.org/wiki/Charter_Communications"
"2935","EL POLLO LOCO HOLDINGS","https://en.wikipedia.org/wiki/El_Pollo_Loco"
"2936","AMPHASTAR PHARMACEUTICLS","https://en.wikipedia.org/wiki/Amphastar_Pharmaceuticals"
"2937","FOX FACTORY HOLDING CORP",
"2938","SPS COMMERCE","https://en.wikipedia.org/wiki/SPS_Commerce"
"2939","SALLY BEAUTY HOLDINGS","https://en.wikipedia.org/wiki/Sally_Beauty_Holdings"
"2940","COTY INC","https://en.wikipedia.org/wiki/Coty,_Inc."
"2941","TILE SHOP HOLDINGS",
"2942","VERSUM MATERIALS","https://en.wikipedia.org/wiki/Versum_Materials"
"2943","LSC COMMUNICATIONS","https://en.wikipedia.org/wiki/LSC_Communications"
"2944","DONNELLEY FINANCIAL SOLUTIONS",
"2945","ADVANSIX INC","https://en.wikipedia.org/wiki/AdvanSix"
"2946","DAVE & BUSTER'S ENTERTAINMENT","https://en.wikipedia.org/wiki/Dave_%26_Buster's"
"2947","OLLIE'S BARGAIN OUTLET HOLDINGS","https://en.wikipedia.org/wiki/Ollie's_Bargain_Outlet"
"2948","PARKWAY INC","https://en.wikipedia.org/wiki/Parkway_Properties"
"2949","ADIENT PLC","https://en.wikipedia.org/wiki/Adient"
"2950","ARCONIC INC","https://en.wikipedia.org/wiki/Arconic"
"2951","ALCOA CORP","https://en.wikipedia.org/wiki/Alcoa"
"2952","YUM CHINA HOLDINGS","https://en.wikipedia.org/wiki/Yum_China"
"2953","QUALITY CARE PROPERTIES",
"2954","FIDELITY SOUTHERN","https://en.wikipedia.org/wiki/Fidelity_Southern_Corporation"
"2955","LAMB WESTON HOLDINGS","https://en.wikipedia.org/wiki/Lamb_Weston"
"2956","INNOVIVA INC",
"2957","WINGSTOP INC","https://en.wikipedia.org/wiki/Wingstop"
"2958","NEW MEDIA INVESTMENT GROUP","https://en.wikipedia.org/wiki/GateHouse_Media"
"2959","NATIONAL BANK HOLDINGS",
"2960","GLOBUS MEDICAL","https://en.wikipedia.org/wiki/Globus_Medical"
"2961","HOMESTREET INC",
"2962","CONDUENT INC","https://en.wikipedia.org/wiki/Conduent"
"2963","SHAKE SHACK","https://en.wikipedia.org/wiki/Shake_Shack"
"2964","TECHNIPFMC PLC","https://en.wikipedia.org/wiki/TechnipFMC"
"2965","VAREX IMAGING",
"2966","BIOVERATIV INC","https://en.wikipedia.org/wiki/Bioverativ"
"2967","HERSHA HOSPITALITY TRUST","https://en.wikipedia.org/wiki/Hersha_Hospitality_Trust"
"2968","MYRIAD GENETICS","https://en.wikipedia.org/wiki/Myriad_Genetics"
"2969","PROGENICS PHARMACEUTICAL",
"2970","SHUTTERFLY INC","https://en.wikipedia.org/wiki/Shutterfly"
"2971","SUCAMPO PHARMACEUTICALS","https://en.wikipedia.org/wiki/Sucampo_Pharmaceuticals"
"2972","CYRUSONE INC","https://en.wikipedia.org/wiki/CyrusOne"
"2973","NU SKIN ENTERPRISES","https://en.wikipedia.org/wiki/Nu_Skin_Enterprises"
"2974","WILLIAM LYON HOMES",
"2975","DISH NETWORK","https://en.wikipedia.org/wiki/Dish_Network"
"2976","ORTHOFIX MEDICAL",
"2977","ORASURE TECHNOLOGIES","https://en.wikipedia.org/wiki/OraSure_Technologies"
"2978","SANFILIPPO JOHN B&SON",
"2979","PENN NATIONAL GAMING","https://en.wikipedia.org/wiki/Penn_National_Gaming"
"2980","DSW INC","https://en.wikipedia.org/wiki/Designer_Brands"
"2981","HESKA CORP",
"2982","SYNEOS HEALTH","https://en.wikipedia.org/wiki/Syneos_Health"
"2983","ACADIA HEALTHCARE","https://en.wikipedia.org/wiki/Acadia_Healthcare"
"2984","OCLARO INC","https://en.wikipedia.org/wiki/Oclaro"
"2985","SABRE CORP","https://en.wikipedia.org/wiki/Sabre_Corporation"
"2986","GIGAMON INC","https://en.wikipedia.org/wiki/Gigamon"
"2987","CBL & ASSOCIATES PROPERTIES","https://en.wikipedia.org/wiki/CBL_Properties"
"2988","CYTOKINETICS INC","https://en.wikipedia.org/wiki/Cytokinetics"
"2989","APPLIED OPTOELECTRONICS",
"2990","APOLLO COMMERCIAL RE FIN",
"2991","PBF ENERGY","https://en.wikipedia.org/wiki/PBF_Energy"
"2992","LEMAITRE VASCULAR",
"2993","RAMCO-GERSHENSON PROPERTIES","https://en.wikipedia.org/wiki/RPT_Realty"
"2994","MAXLINEAR INC","https://en.wikipedia.org/wiki/MaxLinear"
"2995","LANTHEUS HOLDINGS",
"2996","VALVOLINE INC",
"2997","INDEPENDENCE REALTY TRUST",
"2998","CARS.COM","https://en.wikipedia.org/wiki/Cars.com"
"2999","JANUS HENDERSON GROUP PLC","https://en.wikipedia.org/wiki/Henderson_Group"
"3000","IHS MARKIT LTD","https://en.wikipedia.org/wiki/IHS_Markit"
"3001","CHATHAM LODGING TRUST",
"3002","MATADOR RESOURCES",
"3003","ARMADA HOFFLER PROPERTIES",
"3004","NATIONAL STORAGE AFFILIATES",
"3005","BAKER HUGHES A GE","https://en.wikipedia.org/wiki/Baker_Hughes"
"3006","SOLAREDGE TECHNOLOGIES","https://en.wikipedia.org/wiki/SolarEdge"
"3007","CORE LABORATORIES","https://en.wikipedia.org/wiki/Core_Laboratories"
"3008","JBG SMITH PROPERTIES","https://en.wikipedia.org/wiki/JBG_Smith"
"3009","MGM RESORTS INTERNATIONAL","https://en.wikipedia.org/wiki/MGM_Resorts_International"
"3010","BRIGHTHOUSE FINANL","https://en.wikipedia.org/wiki/Brighthouse_Financial"
"3011","VONAGE HOLDINGS",
"3012","BARRACUDA NETWORKS","https://en.wikipedia.org/wiki/Barracuda_Networks"
"3013","CONTROL4 CORP","https://en.wikipedia.org/wiki/Control4"
"3014","IQVIA HOLDINGS","https://en.wikipedia.org/wiki/IQVIA"
"3015","SBA COMMUNICATIONS","https://en.wikipedia.org/wiki/SBA_Communications"
"3016","WHITESTONE REIT",
"3017","CALLON PETROLEUM CO/DE",
"3018","META FINANCIAL GROUP",
"3019","ARMOUR RESIDENTIAL REIT",
"3020","THIRD POINT REINSURANCE LTD",
"3021","PAR PACIFIC HOLDINGS","https://en.wikipedia.org/wiki/Par_Pacific_Holdings"
"3022","PACIFIC PREMIER BANCORP","https://en.wikipedia.org/wiki/Pacific_Premier_Bancorp"
"3023","NORWEGIAN CRUISE LINE HOLDINGS","https://en.wikipedia.org/wiki/Norwegian_Cruise_Line"
"3024","NMI HOLDINGS",
"3025","TACTILE SYSTEMS TECHNOLOGY",
"3026","INVESCO MORTGAGE CAPITAL",
"3027","CONSOL ENERGY","https://en.wikipedia.org/wiki/Consol_Energy"
"3028","PDF SOLUTIONS","https://en.wikipedia.org/wiki/PDF_Solutions"
"3029","DELPHI TECHNOLOGIES PLC",
"3030","EASTERLY GOVERNMENT PROPERTIES",
"3031","CUTERA INC",
"3032","COMMUNITY HEALTHCARE TRUST",
"3033","CORCEPT THERAPEUTICS","https://en.wikipedia.org/wiki/Corcept_Therapeutics"
