task,x,y,visualization,accuracy,rank,time
Correlation,Ordinal,Numerical,PieChart,100,5,11
Correlation,Ordinal,Numerical,PieChart,100,5,28
Correlation,Ordinal,Numerical,PieChart,0,5,25
Correlation,Ordinal,Numerical,PieChart,100,5,12
Correlation,Ordinal,Numerical,PieChart,100,5,15
Correlation,Ordinal,Numerical,PieChart,100,5,5
Correlation,Ordinal,Numerical,PieChart,100,5,8
Correlation,Ordinal,Numerical,PieChart,100,5,16
Correlation,Ordinal,Numerical,PieChart,0,5,5
Correlation,Ordinal,Numerical,PieChart,100,5,38
Correlation,Ordinal,Numerical,PieChart,100,5,82
Correlation,Ordinal,Numerical,PieChart,0,5,5
Correlation,Ordinal,Numerical,PieChart,0,5,7
Correlation,Ordinal,Numerical,PieChart,100,5,21
Correlation,Ordinal,Numerical,PieChart,100,5,15
Correlation,Ordinal,Numerical,PieChart,0,5,4
Correlation,Ordinal,Numerical,PieChart,100,5,4
Correlation,Ordinal,Numerical,PieChart,100,5,17
Correlation,Numerical,Numerical,Scatterplot,0,5,28
Correlation,Numerical,Numerical,Scatterplot,100,5,14
Correlation,Numerical,Numerical,Scatterplot,0,5,30
Correlation,Ordinal,Numerical,Scatterplot,100,5,13
Correlation,Ordinal,Numerical,Scatterplot,100,5,9
Correlation,Ordinal,Numerical,Scatterplot,100,5,3
Correlation,Numerical,Numerical,Table,0,5,19
Correlation,Numerical,Numerical,Table,100,5,24
Correlation,Numerical,Numerical,Table,0,5,17
Correlation,Numerical,Numerical,Table,0,5,7
Correlation,Numerical,Numerical,Table,100,5,6
Correlation,Numerical,Numerical,Table,0,5,21
Correlation,Numerical,Numerical,Table,0,5,7
Correlation,Numerical,Numerical,Table,0,5,35
Correlation,Numerical,Numerical,Table,0,5,113
Correlation,Ordinal,Numerical,Table,100,5,10
Correlation,Ordinal,Numerical,Table,100,5,10
Correlation,Ordinal,Numerical,Table,100,5,12
Correlation,Ordinal,Numerical,Table,100,5,35
Correlation,Ordinal,Numerical,Table,100,5,7
Correlation,Ordinal,Numerical,Table,100,5,6
Correlation,Ordinal,Numerical,Table,100,5,14
Correlation,Ordinal,Numerical,Table,100,5,8
Correlation,Ordinal,Numerical,Table,100,5,12
Correlation,Ordinal,Numerical,Table,0,5,20
Correlation,Ordinal,Numerical,Table,0,5,5
Correlation,Ordinal,Numerical,Table,0,5,6
Derived,Nominal,Numerical,BarChart,100,5,14
Derived,Nominal,Numerical,BarChart,100,5,13
Derived,Nominal,Numerical,BarChart,100,5,31
Derived,Numerical,Numerical,BarChart,100,5,8
Derived,Numerical,Numerical,BarChart,100,5,13
Derived,Ordinal,Numerical,BarChart,100,5,10
Derived,Ordinal,Numerical,BarChart,0,5,9
Derived,Ordinal,Numerical,BarChart,100,5,13
Derived,Nominal,Numerical,LineChart,100,5,17
Derived,Nominal,Numerical,LineChart,100,5,40
Derived,Nominal,Numerical,LineChart,100,5,12
Derived,Nominal,Numerical,LineChart,0,5,69
Derived,Nominal,Numerical,LineChart,100,5,17
Derived,Nominal,Numerical,LineChart,100,5,33
Derived,Nominal,Numerical,LineChart,100,5,14
Derived,Nominal,Numerical,LineChart,100,5,24
Derived,Nominal,Numerical,LineChart,100,5,24
Derived,Nominal,Numerical,LineChart,0,5,21
Derived,Nominal,Numerical,LineChart,100,5,29
Derived,Nominal,Numerical,LineChart,100,5,25
Derived,Nominal,Numerical,LineChart,0,5,22
Derived,Nominal,Numerical,LineChart,100,5,20
Derived,Numerical,Numerical,LineChart,100,5,13
Derived,Numerical,Numerical,LineChart,100,5,23
Derived,Numerical,Numerical,LineChart,100,5,27
Derived,Numerical,Numerical,LineChart,100,5,20
Derived,Numerical,Numerical,LineChart,100,5,47
Derived,Numerical,Numerical,LineChart,100,5,11
Derived,Numerical,Numerical,LineChart,100,5,58
Derived,Numerical,Numerical,LineChart,0,5,11
Derived,Ordinal,Numerical,LineChart,0,5,11
Derived,Ordinal,Numerical,LineChart,0,5,16
Derived,Ordinal,Numerical,LineChart,0,5,17
Derived,Ordinal,Numerical,LineChart,100,5,23
Derived,Ordinal,Numerical,LineChart,100,5,11
Derived,Ordinal,Numerical,LineChart,0,5,14
Derived,Ordinal,Numerical,LineChart,100,5,23
Derived,Ordinal,Numerical,LineChart,100,5,16
Derived,Ordinal,Numerical,LineChart,0,5,13
Derived,Ordinal,Numerical,LineChart,100,5,10
Derived,Ordinal,Numerical,LineChart,100,5,3
Derived,Ordinal,Numerical,LineChart,100,5,8
Derived,Ordinal,Numerical,LineChart,100,5,22
Derived,Ordinal,Numerical,LineChart,100,5,13
Derived,Nominal,Numerical,PieChart,100,5,11
Derived,Nominal,Numerical,PieChart,0,5,27
Derived,Nominal,Numerical,PieChart,100,5,43
Derived,Nominal,Numerical,PieChart,100,5,10
Derived,Nominal,Numerical,PieChart,100,5,7
Derived,Numerical,Numerical,PieChart,100,5,18
Derived,Numerical,Numerical,PieChart,100,5,14
Derived,Numerical,Numerical,PieChart,100,5,18
Derived,Numerical,Numerical,PieChart,0,5,12
Derived,Ordinal,Numerical,PieChart,0,5,18
Derived,Ordinal,Numerical,PieChart,100,5,13
Derived,Ordinal,Numerical,PieChart,100,5,10
Derived,Ordinal,Numerical,PieChart,100,5,14
Derived,Ordinal,Numerical,PieChart,100,5,17
Derived,Ordinal,Numerical,PieChart,100,5,10
Derived,Nominal,Numerical,Scatterplot,100,5,21
Derived,Nominal,Numerical,Scatterplot,100,5,14
Derived,Nominal,Numerical,Scatterplot,100,5,19
Derived,Nominal,Numerical,Scatterplot,100,5,41
Derived,Nominal,Numerical,Scatterplot,100,5,16
Derived,Nominal,Numerical,Scatterplot,100,5,17
Derived,Nominal,Numerical,Scatterplot,100,5,12
Derived,Nominal,Numerical,Scatterplot,100,5,17
Derived,Nominal,Numerical,Scatterplot,100,5,12
Derived,Nominal,Numerical,Scatterplot,100,5,16
Derived,Nominal,Numerical,Scatterplot,100,5,11
Derived,Nominal,Numerical,Scatterplot,100,5,170
Derived,Nominal,Numerical,Scatterplot,0,5,24
Derived,Numerical,Numerical,Scatterplot,100,5,20
Derived,Numerical,Numerical,Scatterplot,100,5,20
Derived,Numerical,Numerical,Scatterplot,100,5,33
Derived,Numerical,Numerical,Scatterplot,0,5,19
Derived,Numerical,Numerical,Scatterplot,100,5,16
Derived,Numerical,Numerical,Scatterplot,100,5,36
Derived,Numerical,Numerical,Scatterplot,100,5,20
Derived,Numerical,Numerical,Scatterplot,100,5,38
Derived,Numerical,Numerical,Scatterplot,100,5,33
Derived,Numerical,Numerical,Scatterplot,0,5,16
Derived,Numerical,Numerical,Scatterplot,0,5,19
Derived,Numerical,Numerical,Scatterplot,0,5,27
Derived,Numerical,Numerical,Scatterplot,100,5,41
Derived,Numerical,Numerical,Scatterplot,0,5,6
Derived,Numerical,Numerical,Scatterplot,0,5,15
Derived,Numerical,Numerical,Scatterplot,100,5,18
Derived,Numerical,Numerical,Scatterplot,100,5,18
Derived,Numerical,Numerical,Scatterplot,0,5,60
Derived,Numerical,Numerical,Scatterplot,100,5,25
Derived,Numerical,Numerical,Scatterplot,100,5,25
Derived,Numerical,Numerical,Scatterplot,0,5,19
Derived,Numerical,Numerical,Scatterplot,100,5,26
Derived,Ordinal,Numerical,Scatterplot,100,5,22
Derived,Ordinal,Numerical,Scatterplot,0,5,10
Derived,Ordinal,Numerical,Scatterplot,100,5,20
Derived,Ordinal,Numerical,Scatterplot,100,5,40
Derived,Ordinal,Numerical,Scatterplot,100,5,10
Derived,Ordinal,Numerical,Scatterplot,100,5,23
Derived,Ordinal,Numerical,Scatterplot,100,5,30
Derived,Ordinal,Numerical,Scatterplot,100,5,15
Derived,Ordinal,Numerical,Scatterplot,100,5,16
Derived,Ordinal,Numerical,Scatterplot,100,5,14
Derived,Ordinal,Numerical,Scatterplot,100,5,18
Derived,Nominal,Numerical,Table,100,5,17
Derived,Ordinal,Numerical,Table,100,5,12
Derived,Ordinal,Numerical,Table,100,5,17
Distribution,Nominal,Numerical,BarChart,100,5,29
Distribution,Nominal,Numerical,LineChart,100,5,21
Distribution,Nominal,Numerical,LineChart,0,5,17
Distribution,Nominal,Numerical,LineChart,0,5,23
Distribution,Nominal,Numerical,LineChart,100,5,17
Distribution,Nominal,Numerical,LineChart,100,5,52
Distribution,Nominal,Numerical,LineChart,100,5,17
Distribution,Nominal,Numerical,LineChart,100,5,104
Distribution,Nominal,Numerical,LineChart,100,5,56
Distribution,Nominal,Numerical,LineChart,100,5,15
Distribution,Nominal,Numerical,LineChart,100,5,18
Distribution,Nominal,Numerical,LineChart,100,5,26
Distribution,Nominal,Numerical,LineChart,100,5,30
Distribution,Nominal,Numerical,LineChart,100,5,22
Distribution,Nominal,Numerical,LineChart,100,5,9
Distribution,Nominal,Numerical,LineChart,100,5,22
Distribution,Nominal,Numerical,LineChart,100,5,16
Distribution,Nominal,Numerical,LineChart,100,5,10
Distribution,Nominal,Numerical,LineChart,100,5,63
Distribution,Nominal,Numerical,LineChart,100,5,29
Distribution,Nominal,Numerical,LineChart,0,5,7
Distribution,Nominal,Numerical,LineChart,100,5,20
Distribution,Numerical,Numerical,LineChart,100,5,22
Distribution,Numerical,Numerical,LineChart,0,5,10
Distribution,Numerical,Numerical,LineChart,100,5,10
Distribution,Numerical,Numerical,LineChart,0,5,8
Distribution,Numerical,Numerical,LineChart,100,5,10
Distribution,Numerical,Numerical,LineChart,0,5,39
Distribution,Numerical,Numerical,LineChart,0,5,49
Distribution,Numerical,Numerical,LineChart,100,5,23
Distribution,Numerical,Numerical,LineChart,100,5,19
Distribution,Numerical,Numerical,LineChart,100,5,31
Distribution,Numerical,Numerical,LineChart,100,5,12
Distribution,Numerical,Numerical,LineChart,100,5,4
Distribution,Numerical,Numerical,LineChart,100,5,21
Distribution,Numerical,Numerical,LineChart,100,5,19
Distribution,Numerical,Numerical,LineChart,0,5,10
Distribution,Numerical,Numerical,LineChart,0,5,33
Distribution,Numerical,Numerical,LineChart,100,5,19
Distribution,Numerical,Numerical,LineChart,0,5,14
Distribution,Numerical,Numerical,LineChart,0,5,42
Distribution,Ordinal,Numerical,LineChart,100,5,17
Distribution,Ordinal,Numerical,LineChart,100,5,10
Distribution,Ordinal,Numerical,LineChart,100,5,19
Distribution,Ordinal,Numerical,LineChart,100,5,24
Distribution,Ordinal,Numerical,LineChart,0,5,15
Distribution,Ordinal,Numerical,LineChart,100,5,55
Distribution,Ordinal,Numerical,LineChart,100,5,15
Distribution,Ordinal,Numerical,LineChart,100,5,37
Distribution,Ordinal,Numerical,LineChart,100,5,13
Distribution,Ordinal,Numerical,LineChart,100,5,21
Distribution,Ordinal,Numerical,LineChart,0,5,44
Distribution,Ordinal,Numerical,LineChart,0,5,10
Distribution,Ordinal,Numerical,LineChart,100,5,17
Distribution,Ordinal,Numerical,LineChart,100,5,52
Distribution,Ordinal,Numerical,LineChart,100,5,12
Distribution,Ordinal,Numerical,LineChart,100,5,38
Distribution,Ordinal,Numerical,LineChart,0,5,24
Distribution,Ordinal,Numerical,LineChart,100,5,11
Distribution,Ordinal,Numerical,LineChart,100,5,8
Distribution,Ordinal,Numerical,LineChart,100,5,30
Distribution,Nominal,Numerical,PieChart,100,5,59
Distribution,Nominal,Numerical,PieChart,100,5,22
Distribution,Nominal,Numerical,PieChart,100,5,16
Distribution,Nominal,Numerical,PieChart,100,5,20
Distribution,Nominal,Numerical,PieChart,100,5,23
Distribution,Nominal,Numerical,PieChart,100,5,36
Distribution,Nominal,Numerical,PieChart,100,5,26
Distribution,Nominal,Numerical,PieChart,100,5,11
Distribution,Numerical,Numerical,PieChart,100,5,27
Distribution,Numerical,Numerical,PieChart,100,5,12
Distribution,Numerical,Numerical,PieChart,0,5,53
Distribution,Numerical,Numerical,PieChart,100,5,14
Distribution,Numerical,Numerical,PieChart,0,5,24
Distribution,Numerical,Numerical,PieChart,100,5,25
Distribution,Numerical,Numerical,PieChart,0,5,81
Distribution,Numerical,Numerical,PieChart,0,5,22
Distribution,Numerical,Numerical,PieChart,100,5,35
Distribution,Numerical,Numerical,PieChart,0,5,35
Distribution,Numerical,Numerical,PieChart,100,5,12
Distribution,Ordinal,Numerical,PieChart,100,5,41
Distribution,Ordinal,Numerical,PieChart,100,5,29
Distribution,Ordinal,Numerical,PieChart,0,5,25
Distribution,Ordinal,Numerical,PieChart,100,5,22
Distribution,Ordinal,Numerical,PieChart,100,5,18
Distribution,Ordinal,Numerical,PieChart,0,5,32
Distribution,Ordinal,Numerical,PieChart,0,5,56
Distribution,Ordinal,Numerical,PieChart,100,5,31
Distribution,Ordinal,Numerical,PieChart,0,5,30
Distribution,Ordinal,Numerical,PieChart,100,5,36
Distribution,Nominal,Numerical,Scatterplot,100,5,20
Distribution,Nominal,Numerical,Scatterplot,100,5,13
Distribution,Numerical,Numerical,Scatterplot,100,5,23
Distribution,Numerical,Numerical,Scatterplot,100,5,28
Distribution,Numerical,Numerical,Scatterplot,0,5,36
Distribution,Numerical,Numerical,Scatterplot,100,5,39
Distribution,Ordinal,Numerical,Scatterplot,100,5,21
Distribution,Ordinal,Numerical,Scatterplot,100,5,26
Distribution,Nominal,Numerical,Table,100,5,27
Distribution,Nominal,Numerical,Table,100,5,17
Distribution,Nominal,Numerical,Table,0,5,33
Distribution,Nominal,Numerical,Table,0,5,27
Distribution,Numerical,Numerical,Table,100,5,105
Distribution,Numerical,Numerical,Table,100,5,56
Distribution,Ordinal,Numerical,Table,100,5,29
Distribution,Ordinal,Numerical,Table,0,5,20
Distribution,Ordinal,Numerical,Table,100,5,14
Distribution,Ordinal,Numerical,Table,100,5,26
Extremum,Nominal,Numerical,BarChart,100,5,12
Extremum,Numerical,Numerical,BarChart,100,5,11
Extremum,Nominal,Numerical,LineChart,100,5,8
Extremum,Nominal,Numerical,LineChart,100,5,12
Extremum,Nominal,Numerical,LineChart,100,5,11
Extremum,Nominal,Numerical,LineChart,100,5,12
Extremum,Numerical,Numerical,LineChart,100,5,23
Extremum,Numerical,Numerical,LineChart,0,5,10
Extremum,Numerical,Numerical,LineChart,100,5,17
Extremum,Numerical,Numerical,LineChart,100,5,12
Extremum,Ordinal,Numerical,LineChart,100,5,26
Extremum,Ordinal,Numerical,LineChart,100,5,10
Extremum,Ordinal,Numerical,LineChart,100,5,10
Extremum,Ordinal,Numerical,LineChart,100,5,15
Extremum,Ordinal,Numerical,LineChart,100,5,10
Extremum,Ordinal,Numerical,LineChart,100,5,11
Extremum,Ordinal,Numerical,LineChart,100,5,16
Extremum,Nominal,Numerical,PieChart,100,5,12
Extremum,Nominal,Numerical,PieChart,100,5,17
Extremum,Nominal,Numerical,PieChart,100,5,9
Extremum,Nominal,Numerical,PieChart,100,5,18
Extremum,Nominal,Numerical,PieChart,100,5,9
Extremum,Nominal,Numerical,PieChart,100,5,34
Extremum,Nominal,Numerical,PieChart,100,5,11
Extremum,Nominal,Numerical,PieChart,100,5,27
Extremum,Nominal,Numerical,PieChart,100,5,14
Extremum,Nominal,Numerical,PieChart,100,5,28
Extremum,Nominal,Numerical,PieChart,100,5,27
Extremum,Nominal,Numerical,PieChart,100,5,12
Extremum,Numerical,Numerical,PieChart,100,5,14
Extremum,Numerical,Numerical,PieChart,100,5,18
Extremum,Numerical,Numerical,PieChart,100,5,28
Extremum,Numerical,Numerical,PieChart,100,5,13
Extremum,Numerical,Numerical,PieChart,100,5,32
Extremum,Numerical,Numerical,PieChart,100,5,17
Extremum,Numerical,Numerical,PieChart,0,5,32
Extremum,Numerical,Numerical,PieChart,100,5,13
Extremum,Numerical,Numerical,PieChart,100,5,32
Extremum,Numerical,Numerical,PieChart,100,5,18
Extremum,Numerical,Numerical,PieChart,100,5,31
Extremum,Numerical,Numerical,PieChart,100,5,25
Extremum,Numerical,Numerical,PieChart,100,5,36
Extremum,Numerical,Numerical,PieChart,100,5,26
Extremum,Numerical,Numerical,PieChart,0,5,16
Extremum,Ordinal,Numerical,PieChart,100,5,36
Extremum,Ordinal,Numerical,PieChart,0,5,12
Extremum,Ordinal,Numerical,PieChart,100,5,11
Extremum,Ordinal,Numerical,PieChart,100,5,9
Extremum,Ordinal,Numerical,PieChart,100,5,44
Extremum,Ordinal,Numerical,PieChart,100,5,8
Extremum,Ordinal,Numerical,PieChart,100,5,25
Extremum,Ordinal,Numerical,PieChart,100,5,12
Extremum,Ordinal,Numerical,PieChart,100,5,14
Extremum,Ordinal,Numerical,PieChart,100,5,11
Extremum,Nominal,Numerical,Scatterplot,0,5,18
Extremum,Nominal,Numerical,Scatterplot,100,5,6
Extremum,Nominal,Numerical,Scatterplot,100,5,4
Extremum,Nominal,Numerical,Scatterplot,100,5,53
Extremum,Nominal,Numerical,Scatterplot,100,5,10
Extremum,Nominal,Numerical,Scatterplot,100,5,63
Extremum,Nominal,Numerical,Scatterplot,100,5,8
Extremum,Nominal,Numerical,Scatterplot,100,5,7
Extremum,Nominal,Numerical,Scatterplot,100,5,5
Extremum,Nominal,Numerical,Scatterplot,100,5,12
Extremum,Numerical,Numerical,Scatterplot,100,5,17
Extremum,Numerical,Numerical,Scatterplot,100,5,5
Extremum,Numerical,Numerical,Scatterplot,100,5,20
Extremum,Numerical,Numerical,Scatterplot,100,5,13
Extremum,Numerical,Numerical,Scatterplot,100,5,9
Extremum,Numerical,Numerical,Scatterplot,100,5,7
Extremum,Numerical,Numerical,Scatterplot,100,5,45
Extremum,Numerical,Numerical,Scatterplot,100,5,12
Extremum,Ordinal,Numerical,Scatterplot,100,5,41
Extremum,Ordinal,Numerical,Scatterplot,0,5,9
Extremum,Ordinal,Numerical,Scatterplot,100,5,12
Extremum,Ordinal,Numerical,Scatterplot,100,5,17
Extremum,Ordinal,Numerical,Scatterplot,100,5,4
Extremum,Ordinal,Numerical,Scatterplot,100,5,5
Extremum,Ordinal,Numerical,Scatterplot,100,5,12
Extremum,Nominal,Numerical,Table,100,5,7
Extremum,Nominal,Numerical,Table,100,5,12
Extremum,Nominal,Numerical,Table,100,5,12
Extremum,Nominal,Numerical,Table,100,5,13
Extremum,Nominal,Numerical,Table,100,5,13
Extremum,Nominal,Numerical,Table,100,5,5
Extremum,Nominal,Numerical,Table,100,5,9
Extremum,Nominal,Numerical,Table,100,5,8
Extremum,Nominal,Numerical,Table,100,5,9
Extremum,Numerical,Numerical,Table,100,5,47
Extremum,Numerical,Numerical,Table,100,5,18
Extremum,Numerical,Numerical,Table,100,5,30
Extremum,Numerical,Numerical,Table,100,5,24
Extremum,Numerical,Numerical,Table,100,5,37
Extremum,Numerical,Numerical,Table,0,5,8
Extremum,Numerical,Numerical,Table,100,5,29
Extremum,Numerical,Numerical,Table,100,5,19
Extremum,Ordinal,Numerical,Table,100,5,12
Extremum,Ordinal,Numerical,Table,100,5,14
Extremum,Ordinal,Numerical,Table,100,5,23
Extremum,Ordinal,Numerical,Table,100,5,13
Extremum,Ordinal,Numerical,Table,100,5,10
Extremum,Ordinal,Numerical,Table,100,5,7
Extremum,Ordinal,Numerical,Table,100,5,28
Extremum,Ordinal,Numerical,Table,100,5,4
Extremum,Ordinal,Numerical,Table,100,5,18
Extremum,Ordinal,Numerical,Table,100,5,15
Extremum,Ordinal,Numerical,Table,100,5,11
Extremum,Ordinal,Numerical,Table,100,5,11
Filter,Nominal,Numerical,BarChart,100,5,32
Filter,Nominal,Numerical,LineChart,100,5,73
Filter,Nominal,Numerical,LineChart,100,5,17
Filter,Nominal,Numerical,LineChart,100,5,47
Filter,Nominal,Numerical,LineChart,100,5,4
Filter,Nominal,Numerical,LineChart,100,5,21
Filter,Nominal,Numerical,LineChart,100,5,54
Filter,Nominal,Numerical,LineChart,100,5,19
Filter,Nominal,Numerical,LineChart,100,5,18
Filter,Nominal,Numerical,LineChart,100,5,54
Filter,Nominal,Numerical,LineChart,100,5,20
Filter,Nominal,Numerical,LineChart,100,5,17
Filter,Nominal,Numerical,LineChart,100,5,32
Filter,Nominal,Numerical,LineChart,100,5,13
Filter,Nominal,Numerical,LineChart,100,5,18
Filter,Nominal,Numerical,LineChart,100,5,12
Filter,Nominal,Numerical,LineChart,100,5,19
Filter,Nominal,Numerical,LineChart,100,5,58
Filter,Nominal,Numerical,LineChart,0,5,47
Filter,Nominal,Numerical,LineChart,100,5,28
Filter,Nominal,Numerical,LineChart,100,5,7
Filter,Nominal,Numerical,LineChart,100,5,19
Filter,Nominal,Numerical,LineChart,100,5,17
Filter,Nominal,Numerical,LineChart,100,5,39
Filter,Nominal,Numerical,LineChart,100,5,23
Filter,Numerical,Numerical,LineChart,0,5,50
Filter,Numerical,Numerical,LineChart,100,5,34
Filter,Numerical,Numerical,LineChart,0,5,70
Filter,Numerical,Numerical,LineChart,100,5,10
Filter,Numerical,Numerical,LineChart,100,5,53
Filter,Numerical,Numerical,LineChart,100,5,9
Filter,Numerical,Numerical,LineChart,100,5,20
Filter,Numerical,Numerical,LineChart,100,5,18
Filter,Numerical,Numerical,LineChart,0,5,68
Filter,Numerical,Numerical,LineChart,100,5,125
Filter,Numerical,Numerical,LineChart,100,5,52
Filter,Numerical,Numerical,LineChart,100,5,33
Filter,Numerical,Numerical,LineChart,100,5,15
Filter,Numerical,Numerical,LineChart,100,5,21
Filter,Numerical,Numerical,LineChart,100,5,19
Filter,Numerical,Numerical,LineChart,100,5,23
Filter,Numerical,Numerical,LineChart,100,5,17
Filter,Ordinal,Numerical,LineChart,100,5,70
Filter,Ordinal,Numerical,LineChart,0,5,48
Filter,Ordinal,Numerical,LineChart,100,5,25
Filter,Ordinal,Numerical,LineChart,100,5,53
Filter,Ordinal,Numerical,LineChart,100,5,80
Filter,Ordinal,Numerical,LineChart,100,5,13
Filter,Ordinal,Numerical,LineChart,100,5,48
Filter,Ordinal,Numerical,LineChart,100,5,19
Filter,Ordinal,Numerical,LineChart,100,5,12
Filter,Ordinal,Numerical,LineChart,100,5,17
Filter,Ordinal,Numerical,LineChart,100,5,27
Filter,Ordinal,Numerical,LineChart,100,5,25
Filter,Ordinal,Numerical,LineChart,100,5,9
Filter,Ordinal,Numerical,LineChart,100,5,14
Filter,Ordinal,Numerical,LineChart,100,5,18
Filter,Ordinal,Numerical,LineChart,0,5,7
Filter,Ordinal,Numerical,LineChart,100,5,32
Filter,Ordinal,Numerical,LineChart,100,5,52
Filter,Ordinal,Numerical,LineChart,100,5,50
Filter,Ordinal,Numerical,LineChart,100,5,11
Filter,Ordinal,Numerical,LineChart,100,5,14
Filter,Nominal,Numerical,PieChart,100,5,45
Filter,Numerical,Numerical,PieChart,100,5,49
Filter,Numerical,Numerical,PieChart,100,5,28
Filter,Numerical,Numerical,PieChart,100,5,15
Filter,Numerical,Numerical,PieChart,0,5,3
Filter,Ordinal,Numerical,PieChart,100,5,73
Filter,Ordinal,Numerical,PieChart,100,5,34
Filter,Ordinal,Numerical,PieChart,100,5,29
Filter,Ordinal,Numerical,PieChart,0,5,16
Filter,Ordinal,Numerical,PieChart,100,5,37
Filter,Nominal,Numerical,Scatterplot,100,5,109
Filter,Nominal,Numerical,Scatterplot,100,5,47
Filter,Nominal,Numerical,Scatterplot,100,5,36
Filter,Nominal,Numerical,Scatterplot,100,5,24
Filter,Nominal,Numerical,Scatterplot,100,5,25
Filter,Nominal,Numerical,Scatterplot,100,5,13
Filter,Nominal,Numerical,Scatterplot,100,5,45
Filter,Nominal,Numerical,Scatterplot,100,5,25
Filter,Numerical,Numerical,Scatterplot,0,5,41
Filter,Numerical,Numerical,Scatterplot,100,5,34
Filter,Numerical,Numerical,Scatterplot,100,5,32
Filter,Numerical,Numerical,Scatterplot,100,5,153
Filter,Numerical,Numerical,Scatterplot,0,5,82
Filter,Numerical,Numerical,Scatterplot,0,5,19
Filter,Numerical,Numerical,Scatterplot,100,5,31
Filter,Numerical,Numerical,Scatterplot,100,5,25
